id,formal,url_pc,address,tel,post,geocode,libkey,libid,systemid,city,created_at,updated_at
1704,岸和田市立桜台図書館,https://www.city.kishiwada.osaka.jp/site/toshokan/,大阪府岸和田市下松町4丁目17-1 桜台市民センター内,072-428-9230,596-0823,"135.394917,34.4537786",桜台,113079,,岸和田市,2025-02-28 10:02:14 UTC,2025-03-02 08:31:07 UTC
1705,熊取町立熊取図書館,http://www.town.kumatori.lg.jp/shisetsu/tosyokan/,大阪府泉南郡熊取町野田4丁目2714-1,072-451-2828,590-0451,"135.3575736,34.4021907",本館,103073,,泉南郡熊取町,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1706,松原市民三宅図書館,http://www.trc-matsubara.jp/,大阪府松原市三宅中3-17-15,072-332-8560,580-0046,"135.556463,34.588401",三宅図書館,103074,,松原市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1707,松原市民天美図書館,http://www.trc-matsubara.jp/,大阪府松原市天美東7-85,072-336-7300,580-0032,"135.5347418,34.5885599",天美図書館,103075,,松原市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1708,松原市民天美西図書館,http://www.trc-matsubara.jp/,大阪府松原市天美西1-18-28,072-330-0551,580-0034,"135.5294483,34.5884084",天美西図書館,103076,,松原市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1709,松原市民恵我図書館,http://www.trc-matsubara.jp/,大阪府松原市一津屋1-10-15,072-333-2020,580-0003,"135.570060,34.577285",恵我図書館,103077,,松原市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1710,松原市民情報ライブラリー,http://www.trc-matsubara.jp/,大阪府松原市上田7-11-19,072-335-4000,580-0016,"135.559283,34.5723687",情報ライブラリ,103078,,松原市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1711,松原市民松原図書館「読書の森」,http://www.trc-matsubara.jp/,大阪府松原市田井城3-1-46,072-334-8060,580-0044,"135.5482023,34.5772362",松原図書館,107370,,松原市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1712,松原市自動車図書館,http://www.trc-matsubara.jp/,大阪府松原市田井城1-2-23,072-334-8060,580-0044,"135.5489642,34.5774375",自動車図書,103083,,松原市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:27 UTC
1713,泉大津市立図書館,https://sheeplaizumiotsutosyokan.osaka.jp/,大阪府泉大津市旭町20-1 アルザタウン泉大津4階,0725-58-6856,595-0025,"135.4074509,34.5025513",泉大津市立図書館,103084,,泉大津市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:28 UTC
1714,箕面市立中央図書館,http://www.city.minoh.lg.jp/library/,大阪府箕面市箕面5-11-23,072-722-4580,562-0001,"135.471622,34.830885",中央,103086,,箕面市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:28 UTC
1715,箕面市らいとぴあ２１図書コーナー,http://www.city.minoh.lg.jp/library/,大阪府箕面市萱野1-19-4,072-722-7195,562-0014,"135.483750,34.830891",図書コーナー,103085,,箕面市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:28 UTC
1716,箕面市立小野原図書館,http://www.city.minoh.lg.jp/library/,大阪府箕面市小野原西5-2-36 多文化交流センター1階,072-749-5176,562-0032,"135.510971,34.830804",小野原,112417,,箕面市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:28 UTC
1717,箕面市立東図書館,http://www.city.minoh.lg.jp/library/,大阪府箕面市粟生間谷西3-1-3,072-729-1321,562-0023,"135.512007,34.844168",東,103087,,箕面市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:28 UTC
1718,箕面市立桜ヶ丘図書館,http://www.city.minoh.lg.jp/library/,大阪府箕面市桜ヶ丘4-19-3,072-724-8707,562-0046,"135.453663,34.822823",桜ヶ丘,103088,,箕面市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:28 UTC
1719,箕面市立船場図書館,https://www.library.osaka-u.ac.jp/minohsemba/,大阪府箕面市船場東3-10-1,072-727-1033,562-0035,"135.4917577,34.821334",船場,123999,,箕面市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:28 UTC
1720,箕面市立西南図書館,http://www.city.minoh.lg.jp/library/,大阪府箕面市半町4-6-39,072-725-1022,562-0044,"135.45755,34.8115289",西南,103090,,箕面市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:29 UTC
1721,守口市中部エリアコミュニティセンター図書室,https://moriguchi-comm.jp/chubuarea/,大阪府守口市京阪本通2丁目14-1,06-6991-0318,570-0083,"135.5630954,34.7378841",中部CC,115970,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:29 UTC
1722,守口市八雲東コミュニティセンター図書室,https://moriguchi-comm.jp/yagumohigashi/,大阪府守口市八雲東町2丁目50-12,06-6906-6300,570-0021,"135.5777883,34.7456304",八雲東CC,115967,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:29 UTC
1723,守口市北部コミュニティセンター図書室,https://moriguchi-comm.jp/hokubu/,大阪府守口市淀江町6-3,06-6906-5400,570-0004,"135.568195,34.749921",北部CC,115969,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:29 UTC
1724,守口市南部エリアコミュニティセンター図書室,https://www.moriguchi-cc.jp/nambu,大阪府守口市寺方元町4丁目7番6号,06-6993-1341,570-0047,"135.5724838,34.7242162",南部ＣＣ,115974,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:29 UTC
1725,守口市立図書館,https://www.lics-saas.nexs-service.jp/moriguchi/index.html,大阪府守口市大日町2-14-10,06-6905-3921,570-0003,"135.577752,34.7517962",市立図書館,115971,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:29 UTC
1726,守口市庭窪コミュニティセンター図書室,https://www.moriguchi-eastcommu.jp/niwakubo/,大阪府守口市佐太中町1丁目6-45,06-6902-0580,570-0002,"135.580871,34.7557347",庭窪CC,115966,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:30 UTC
1727,守口文化センター「エナジーホール」図書室,https://moriguchi-bunkacenter.com/library/,大阪府守口市河原町8-22,06-6992-1276,570-0038,"135.5677506,34.7360788",文化センター,115973,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:30 UTC
1728,守口市東部エリアコミュニティセンター図書室,https://www.moriguchi-eastcommu.jp/tobu/,大阪府守口市藤田町1丁目54-11,06-6902-5500,570-0014,"135.5960532,34.7492108",東部CC,116026,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:31:04 UTC
1729,守口市西部コミュニティセンター図書室,https://www.moriguchi-cc.jp/seibu,大阪府守口市文園町8番8号,06-6997-4120,570-0074,"135.556924,34.7297211",西部CC,115972,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1730,守口市錦コミュニティセンター図書室,https://www.moriguchi-cc.jp/nishiki,大阪府守口市菊水通4丁目20番10号,06-6991-1548,570-0032,"135.578868,34.724867",錦CC,116006,,守口市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:30 UTC
1731,寝屋川市立中央図書館,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市早子町23-1-401 アドバンスねやがわ1号館4F,072-800-3711,572-0837,"135.6218967,34.7639806",中央図書館,103091,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:31:05 UTC
1732,寝屋川市立図書館南分室,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市下木田町16-50 南コミュニティセンター内,072-838-0141 [中央図書館],572-0823,"135.621613,34.748633",南分室,103092,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:30 UTC
1733,寝屋川市立図書館東北分室,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市成田町3-3 東北コミュニティセンター内,072-838-0141 [中央図書館],572-0004,"135.639769,34.777280",東北分室,103093,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:31:07 UTC
1734,寝屋川市立東図書館,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市秦町41-1 市民会館3F,072-823-0661,572-0848,"135.6314962,34.7629571",東図書館,103094,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:30 UTC
1735,寝屋川市立移動図書館「おきがる号」,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市池田西町28-22 ,072-838-0141,572-0036,"135.6113623,34.7704309",移動図書館,103095,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:30 UTC
1736,寝屋川市立図書館西分室,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市池田新町3-23,072-800-3711 [中央図書館],572-0038,"135.6122161,34.7739401",西分室,124114,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:30 UTC
1737,寝屋川市立図書館西北分室,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市松屋町20-30 西北コミュニティセンター内,072-838-0141 [中央図書館],572-0086,"135.625578,34.785233",西北分室,103096,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1738,寝屋川市立図書館西南分室,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市上神田1-30-1 西南コミュニティセンター内,072-838-0141 [中央図書館],572-0052,"135.612145,34.756566",西南分室,103097,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1739,寝屋川市立寝屋川市駅前図書館,https://www.city.neyagawa.osaka.jp/organization_list/kyoikuiinkaijimukyoku/tyuutosyo/tosyotop/index.html,大阪府寝屋川市早子町23番2 アドバンスねやがわ二号館3F,072-811-5544,572-0837,"135.6211584,34.7635032",駅前図書館,112638,,寝屋川市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1740,能勢町生涯学習センター図書室,http://www.town.nose.osaka.jp/soshiki/syougaigakusyuuka/shogaikyoiku/shogaigakushu/1f/2513.html,大阪府豊能郡能勢町大里178-2,072-734-3365,563-0352,"135.4133993,34.9717838",本館,120006,,豊能郡能勢町,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1741,大阪市立自動車文庫,https://www.oml.city.osaka.lg.jp/?page_id=135,大阪府大阪市西区北堀江4-3-2,06-6539-3305,550-0014,"135.4859838,34.6739536",BM,103117,,大阪市西区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1742,大阪市立中央図書館,https://www.oml.city.osaka.lg.jp/,大阪府大阪市西区北堀江4-3-2,06-6539-3300,550-0014,"135.486381,34.673879",中央,103098,,大阪市西区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1743,大阪市立住之江図書館,https://www.oml.city.osaka.lg.jp/?page_id=142,大阪府大阪市住之江区南加賀屋3-1-20 3階,06-6683-2788,559-0015,"135.4749674,34.6064447",住之江,103099,,大阪市住之江区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1744,大阪市立住吉図書館,https://www.oml.city.osaka.lg.jp/?page_id=143,大阪府大阪市住吉区南住吉3-15-57,06-6606-4946,558-0041,"135.500717,34.604852",住吉,103100,,大阪市住吉区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1745,大阪市立北図書館,https://www.oml.city.osaka.lg.jp/?page_id=398,大阪府大阪市北区本庄東3-8-2 3階,06-6375-0410,531-0074,"135.508517,34.7158298",北,103101,,大阪市北区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:31 UTC
1746,大阪市立城東図書館,http://www.oml.city.osaka.lg.jp/?page_id=141,大阪府大阪市城東区中央3丁目5-45,06-6933-0350,536-0005,"135.5448759,34.7032023",城東,103102,,大阪市城東区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1747,大阪市立大正図書館,http://www.oml.city.osaka.lg.jp/?page_id=144,大阪府大阪市大正区千島2-6-15,06-6552-1116,551-0003,"135.472182,34.650889",大正,103103,,大阪市大正区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1748,大阪市立天王寺図書館,http://www.oml.city.osaka.lg.jp/?page_id=146,大阪府大阪市天王寺区上之宮町4-47,06-6771-2840,543-0037,"135.5220948,34.6615163",天王寺,103104,,大阪市天王寺区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1749,大阪市立島之内図書館,http://www.oml.city.osaka.lg.jp/?page_id=140,大阪府大阪市中央区島之内2-12-31 3階,06-6211-3645,542-0082,"135.5079347,34.6716151",島之内,103105,,大阪市中央区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1750,大阪市立平野図書館,https://www.oml.city.osaka.lg.jp/?page_id=153,大阪府大阪市平野区平野東1-8-2,06-6793-0881,547-0043,"135.5593814,34.6243854",平野,103106,,大阪市平野区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1751,大阪市立旭図書館,https://www.oml.city.osaka.lg.jp/?page_id=136,大阪府大阪市旭区中宮1-11-14,06-6955-0307,535-0003,"135.542576,34.721094",旭,103107,,大阪市旭区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1752,大阪市立東住吉図書館,https://www.oml.city.osaka.lg.jp/?page_id=150,大阪府大阪市東住吉区東田辺2-11-28 3階,06-6699-7000,546-0032,"135.5275618,34.6205824",東住吉,103108,,大阪市東住吉区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1753,大阪市立東成図書館,http://www.oml.city.osaka.lg.jp/?page_id=151,大阪府大阪市東成区大今里西3-2-17 東成区民センター8階,06-6972-0727,537-0014,"135.5414095,34.66808",東成,103109,,大阪市東成区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1754,大阪市立東淀川図書館,http://www.oml.city.osaka.lg.jp/?page_id=152,大阪府大阪市東淀川区東淡路1-4-53 3階,06-6323-5476,533-0023,"135.5197799,34.7338975",東淀川,103110,,大阪市東淀川区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1755,大阪市立此花図書館,https://www.oml.city.osaka.lg.jp/?page_id=139,大阪府大阪市此花区四貫島1-1-18 2階,06-6463-3463,554-0014,"135.457111,34.6859125",此花,103111,,大阪市此花区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:32 UTC
1756,大阪市立浪速図書館,http://www.oml.city.osaka.lg.jp/?page_id=147,大阪府大阪市浪速区敷津西1-5-23,06-6632-4946,556-0015,"135.4960556,34.6585833",浪速,103112,,大阪市浪速区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1757,大阪市立淀川図書館,http://www.oml.city.osaka.lg.jp/?page_id=157,大阪府大阪市淀川区新北野1-10-14,06-6305-2346,532-0025,"135.481234,34.716085",淀川,103113,,大阪市淀川区,2025-02-28 10:02:14 UTC,2025-03-02 08:31:05 UTC
1758,大阪市立港図書館,http://www.oml.city.osaka.lg.jp/?page_id=155,大阪府大阪市港区弁天2-1-5 3階,06-6576-2346,552-0007,"135.4588559,34.6677397",港,103114,,大阪市港区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:37 UTC
1759,大阪市立生野図書館,http://www.oml.city.osaka.lg.jp/?page_id=138,大阪府大阪市生野区勝山南4-7-11 3階,06-6717-2381,544-0021,"135.539774,34.6531206",生野,103115,,大阪市生野区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1760,大阪市立福島図書館,http://www.oml.city.osaka.lg.jp/?page_id=154,大阪府大阪市福島区吉野3-17-23 3階,06-6468-2336,553-0006,"135.4731066,34.6915345",福島,103116,,大阪市福島区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1761,大阪市立西成図書館,http://www.oml.city.osaka.lg.jp/?page_id=148,大阪府大阪市西成区岸里1-1-50 3階,06-6659-2346,557-0041,"135.4949925,34.6345696",西成,103118,,大阪市西成区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1762,大阪市立西淀川図書館,https://www.oml.city.osaka.lg.jp/?page_id=149,大阪府大阪市西淀川区御幣島1-2-10 大阪市西淀川区役所地下1階,06-6474-7900,555-0012,"135.456137,34.7114546",西淀川,103119,,大阪市西淀川区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1763,大阪市立都島図書館,https://www.oml.city.osaka.lg.jp/?page_id=156,大阪府大阪市都島区中野町2-16-25 3階,06-6354-3229,534-0027,"135.5279183,34.7009098",都島,103120,,大阪市都島区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1764,大阪市立阿倍野図書館,https://www.oml.city.osaka.lg.jp/?page_id=137,大阪府大阪市阿倍野区阿倍野筋4-19-118 3階,06-6656-1009,545-0052,"135.5106298,34.6409299",阿倍野,103121,,大阪市阿倍野区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1765,大阪市立鶴見図書館,https://www.oml.city.osaka.lg.jp/?page_id=145,大阪府大阪市鶴見区横堤5-3-15,06-6913-0772,538-0052,"135.573468,34.704298",鶴見,103122,,大阪市鶴見区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1766,大阪狭山市立図書館,https://www.lics-saas.nexs-service.jp/osakasayama/,大阪府大阪狭山市今熊一丁目106,072-366-0071,589-0021,"135.543073,34.497141",本館,103123,,大阪狭山市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:33 UTC
1767,大阪府立中之島図書館,http://www.library.pref.osaka.jp/site/nakato/,大阪府大阪市北区中之島1-2-10,06-6203-0474,530-0005,"135.5031678,34.6936794",中之島,103124,,大阪市北区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:34 UTC
1768,大阪府立中央図書館,http://www.library.pref.osaka.jp/,大阪府東大阪市荒本北1-2-1,06-6745-0170,577-0011,"135.6005651,34.6809354",中央,103125,,東大阪市,2025-02-28 10:02:14 UTC,2025-03-02 08:30:34 UTC
1769,堺市立中図書館,http://www.city.sakai.lg.jp/kosodate/library/,大阪府堺市中区深井清水町1426,072-270-8140,599-8273,"135.491362,34.534321",中,103126,,堺市中区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:34 UTC
1770,堺市立中央図書館,http://www.city.sakai.lg.jp/kosodate/library/,大阪府堺市堺区大仙中町18-1,072-244-3811,590-0801,"135.4810316,34.5614021",中央般,103128,,堺市堺区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:34 UTC
1771,堺市立人権ふれあいセンター図書ホール,http://www.city.sakai.lg.jp/kosodate/library/,大阪府堺市堺区協和町2丁61,072-245-2534,590-0822,"135.469008,34.563987",人権,103129,,堺市堺区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:35 UTC
1772,堺市立東図書館初芝分館,http://www.city.sakai.lg.jp/kosodate/library/,大阪府堺市東区野尻町221-4,072-286-0071,599-8116,"135.522989,34.540527",初芝,103130,,堺市東区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:35 UTC
1773,堺市立北図書館,http://www.city.sakai.lg.jp/kosodate/library/,大阪府堺市北区新金岡町5丁1-4,072-258-6850,591-8021,"135.5171917,34.5654776",北,103131,,堺市北区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:35 UTC
1774,堺市立南図書館,http://www.city.sakai.lg.jp/kosodate/library/,大阪府堺市南区茶山台1丁7-1,072-294-0123,590-0115,"135.511297,34.494992",南,103132,,堺市南区,2025-02-28 10:02:14 UTC,2025-03-02 08:30:35 UTC
